iteration	evaluations	runtime[s]	Porción_Colocados-MAX[MAX]
432	10800	3.951	0.029999999329447746
433	10825	3.955	0.029999999329447746
434	10850	3.959	0.029999999329447746
435	10875	3.963	0.029999999329447746
436	10900	3.966	0.029999999329447746
437	10925	3.97	0.029999999329447746
438	10950	3.975	0.029999999329447746
439	10975	3.979	0.029999999329447746
440	11000	3.983	0.029999999329447746
441	11025	3.988	0.029999999329447746
442	11050	3.992	0.029999999329447746
443	11075	3.996	0.029999999329447746
444	11100	4.0	0.029999999329447746
445	11125	4.005	0.029999999329447746
446	11150	4.009	0.029999999329447746
447	11175	4.013	0.029999999329447746
448	11200	4.02	0.029999999329447746
449	11225	4.022	0.029999999329447746
450	11250	4.024	0.029999999329447746
451	11275	4.026	0.029999999329447746
452	11300	4.028	0.029999999329447746
453	11325	4.03	0.029999999329447746
454	11350	4.032	0.029999999329447746
455	11375	4.039	0.029999999329447746
456	11400	4.042	0.029999999329447746
457	11425	4.046	0.029999999329447746
458	11450	4.049	0.029999999329447746
459	11475	4.053	0.029999999329447746
460	11500	4.056	0.029999999329447746
461	11525	4.06	0.029999999329447746
462	11550	4.063	0.029999999329447746
463	11575	4.066	0.029999999329447746
464	11600	4.07	0.029999999329447746
465	11625	4.073	0.029999999329447746
466	11650	4.077	0.029999999329447746
467	11675	4.08	0.029999999329447746
468	11700	4.084	0.029999999329447746
469	11725	4.087	0.029999999329447746
470	11750	4.091	0.029999999329447746
471	11775	4.094	0.029999999329447746
472	11800	4.098	0.029999999329447746
473	11825	4.101	0.029999999329447746
474	11850	4.105	0.029999999329447746
475	11875	4.108	0.029999999329447746
476	11900	4.112	0.029999999329447746
477	11925	4.115	0.029999999329447746
478	11950	4.119	0.029999999329447746
479	11975	4.122	0.029999999329447746
480	12000	4.126	0.029999999329447746
481	12025	4.129	0.029999999329447746
482	12050	4.133	0.029999999329447746
483	12075	4.136	0.029999999329447746
484	12100	4.14	0.029999999329447746
485	12125	4.143	0.029999999329447746
486	12150	4.146	0.029999999329447746
487	12175	4.15	0.029999999329447746
488	12200	4.153	0.029999999329447746
489	12225	4.157	0.029999999329447746
490	12250	4.16	0.029999999329447746
491	12275	4.164	0.029999999329447746
492	12300	4.168	0.029999999329447746
493	12325	4.172	0.029999999329447746
494	12350	4.175	0.029999999329447746
495	12375	4.179	0.029999999329447746
496	12400	4.182	0.029999999329447746
497	12425	4.186	0.029999999329447746
498	12450	4.189	0.029999999329447746
499	12475	4.193	0.029999999329447746
500	12500	4.196	0.029999999329447746
501	12525	4.2	0.029999999329447746
502	12550	4.203	0.029999999329447746
503	12575	4.207	0.029999999329447746
504	12600	4.211	0.029999999329447746
505	12625	4.214	0.029999999329447746
506	12650	4.218	0.029999999329447746
507	12675	4.221	0.029999999329447746
508	12700	4.225	0.029999999329447746
509	12725	4.228	0.029999999329447746
510	12750	4.232	0.029999999329447746
511	12775	4.236	0.029999999329447746
512	12800	4.239	0.029999999329447746
513	12825	4.243	0.029999999329447746
514	12850	4.247	0.029999999329447746
515	12875	4.25	0.029999999329447746
516	12900	4.254	0.029999999329447746
517	12925	4.258	0.029999999329447746
518	12950	4.261	0.029999999329447746
519	12975	4.265	0.029999999329447746
520	13000	4.268	0.029999999329447746
521	13025	4.271	0.029999999329447746
522	13050	4.275	0.029999999329447746
523	13075	4.278	0.029999999329447746
524	13100	4.281	0.029999999329447746
525	13125	4.285	0.029999999329447746
526	13150	4.302	0.029999999329447746
527	13175	4.305	0.029999999329447746
528	13200	4.309	0.029999999329447746
529	13225	4.312	0.029999999329447746
530	13250	4.316	0.029999999329447746
531	13275	4.32	0.029999999329447746
532	13300	4.323	0.029999999329447746
533	13325	4.327	0.029999999329447746
534	13350	4.33	0.029999999329447746
535	13375	4.334	0.029999999329447746
536	13400	4.337	0.029999999329447746
537	13425	4.341	0.029999999329447746
538	13450	4.344	0.029999999329447746
539	13475	4.347	0.029999999329447746
540	13500	4.351	0.029999999329447746
541	13525	4.355	0.029999999329447746
542	13550	4.358	0.029999999329447746
543	13575	4.361	0.029999999329447746
544	13600	4.365	0.029999999329447746
545	13625	4.369	0.029999999329447746
546	13650	4.372	0.029999999329447746
547	13675	4.376	0.029999999329447746
548	13700	4.379	0.029999999329447746
549	13725	4.383	0.029999999329447746
550	13750	4.386	0.029999999329447746
551	13775	4.39	0.029999999329447746
552	13800	4.393	0.029999999329447746
