iteration	evaluations	runtime[s]	Porción_Colocados-MAX[MAX]
1	15	0.015	0.006000000052154064
2	30	0.032	0.00800000037997961
3	45	0.041	0.00800000037997961
4	60	0.052	0.00800000037997961
5	75	0.064	0.008999999612569809
6	90	0.073	0.009999999776482582
7	105	0.093	0.009999999776482582
8	120	0.13	0.009999999776482582
9	135	0.152	0.009999999776482582
10	150	0.179	0.009999999776482582
11	165	0.192	0.009999999776482582
12	180	0.212	0.009999999776482582
13	195	0.23	0.009999999776482582
14	210	0.243	0.009999999776482582
15	225	0.258	0.009999999776482582
16	240	0.277	0.009999999776482582
17	255	0.302	0.009999999776482582
18	270	0.322	0.009999999776482582
19	285	0.335	0.009999999776482582
20	300	0.347	0.009999999776482582
21	315	0.356	0.009999999776482582
22	330	0.364	0.009999999776482582
23	345	0.377	0.009999999776482582
24	360	0.409	0.009999999776482582
25	375	0.427	0.009999999776482582
26	390	0.452	0.009999999776482582
27	405	0.459	0.009999999776482582
28	420	0.465	0.009999999776482582
29	435	0.473	0.009999999776482582
30	450	0.494	0.009999999776482582
31	465	0.504	0.009999999776482582
32	480	0.516	0.009999999776482582
33	495	0.535	0.009999999776482582
34	510	0.546	0.009999999776482582
35	525	0.563	0.009999999776482582
36	540	0.578	0.009999999776482582
37	555	0.585	0.009999999776482582
38	570	0.593	0.009999999776482582
39	585	0.601	0.009999999776482582
40	600	0.608	0.009999999776482582
41	615	0.613	0.009999999776482582
42	630	0.627	0.009999999776482582
43	645	0.64	0.009999999776482582
44	660	0.654	0.009999999776482582
45	675	0.66	0.009999999776482582
46	690	0.666	0.009999999776482582
47	705	0.673	0.009999999776482582
48	720	0.678	0.009999999776482582
49	735	0.683	0.009999999776482582
50	750	0.687	0.009999999776482582
51	765	0.692	0.009999999776482582
52	780	0.697	0.009999999776482582
53	795	0.709	0.009999999776482582
54	810	0.713	0.009999999776482582
55	825	0.718	0.009999999776482582
56	840	0.721	0.009999999776482582
57	855	0.725	0.009999999776482582
58	870	0.729	0.009999999776482582
59	885	0.734	0.009999999776482582
60	900	0.739	0.009999999776482582
61	915	0.755	0.009999999776482582
62	930	0.759	0.009999999776482582
63	945	0.763	0.009999999776482582
64	960	0.767	0.009999999776482582
65	975	0.772	0.009999999776482582
66	990	0.775	0.009999999776482582
67	1005	0.794	0.009999999776482582
68	1020	0.799	0.009999999776482582
69	1035	0.804	0.009999999776482582
70	1050	0.81	0.009999999776482582
71	1065	0.814	0.009999999776482582
72	1080	0.84	0.009999999776482582
73	1095	0.844	0.009999999776482582
74	1110	0.848	0.010999999940395355
75	1125	0.853	0.010999999940395355
76	1140	0.866	0.010999999940395355
77	1155	0.872	0.010999999940395355
78	1170	0.876	0.010999999940395355
79	1185	0.88	0.010999999940395355
80	1200	0.884	0.010999999940395355
81	1215	0.888	0.010999999940395355
82	1230	0.892	0.010999999940395355
83	1245	0.898	0.010999999940395355
84	1260	0.902	0.010999999940395355
