iteration	evaluations	runtime[s]	Porción_Colocados-MAX[MAX]
135	4725	0.533	0.012000000104308128
136	4760	0.537	0.012000000104308128
137	4795	0.541	0.013000000268220901
138	4830	0.546	0.013000000268220901
139	4865	0.55	0.013000000268220901
140	4900	0.554	0.013000000268220901
141	4935	0.559	0.013000000268220901
142	4970	0.564	0.013000000268220901
143	5005	0.568	0.013000000268220901
144	5040	0.573	0.013000000268220901
145	5075	0.578	0.013000000268220901
146	5110	0.582	0.013000000268220901
147	5145	0.586	0.013000000268220901
148	5180	0.59	0.013000000268220901
149	5215	0.593	0.013000000268220901
150	5250	0.597	0.013000000268220901
151	5285	0.599	0.013000000268220901
152	5320	0.602	0.013000000268220901
153	5355	0.605	0.013000000268220901
154	5390	0.607	0.013000000268220901
155	5425	0.61	0.013000000268220901
156	5460	0.613	0.013000000268220901
157	5495	0.615	0.013000000268220901
158	5530	0.619	0.013000000268220901
159	5565	0.623	0.013000000268220901
160	5600	0.628	0.013000000268220901
161	5635	0.632	0.013000000268220901
162	5670	0.637	0.013000000268220901
163	5705	0.641	0.014000000432133675
164	5740	0.645	0.014000000432133675
165	5775	0.649	0.014000000432133675
166	5810	0.653	0.014000000432133675
167	5845	0.657	0.014000000432133675
168	5880	0.661	0.014000000432133675
169	5915	0.665	0.014000000432133675
170	5950	0.669	0.014000000432133675
171	5985	0.673	0.014000000432133675
172	6020	0.677	0.014000000432133675
173	6055	0.681	0.014000000432133675
174	6090	0.686	0.014000000432133675
175	6125	0.69	0.014000000432133675
176	6160	0.694	0.014000000432133675
177	6195	0.698	0.014000000432133675
178	6230	0.703	0.014000000432133675
179	6265	0.707	0.014000000432133675
180	6300	0.712	0.014000000432133675
181	6335	0.716	0.014000000432133675
182	6370	0.721	0.014000000432133675
183	6405	0.725	0.014000000432133675
184	6440	0.729	0.014000000432133675
185	6475	0.733	0.014000000432133675
186	6510	0.737	0.014000000432133675
187	6545	0.741	0.014000000432133675
188	6580	0.745	0.014000000432133675
189	6615	0.749	0.014000000432133675
190	6650	0.753	0.014000000432133675
191	6685	0.778	0.014000000432133675
192	6720	0.782	0.014000000432133675
193	6755	0.786	0.014000000432133675
194	6790	0.79	0.014000000432133675
195	6825	0.795	0.014000000432133675
196	6860	0.799	0.014000000432133675
197	6895	0.803	0.014000000432133675
198	6930	0.807	0.014000000432133675
199	6965	0.811	0.014000000432133675
200	7000	0.815	0.014000000432133675
201	7035	0.819	0.014000000432133675
202	7070	0.823	0.014000000432133675
203	7105	0.827	0.014000000432133675
204	7140	0.832	0.014000000432133675
205	7175	0.837	0.014000000432133675
206	7210	0.841	0.014000000432133675
207	7245	0.845	0.014000000432133675
208	7280	0.849	0.014000000432133675
209	7315	0.854	0.014000000432133675
210	7350	0.858	0.014000000432133675
211	7385	0.862	0.014000000432133675
212	7420	0.866	0.014000000432133675
213	7455	0.87	0.014000000432133675
214	7490	0.874	0.014000000432133675
215	7525	0.879	0.014000000432133675
216	7560	0.883	0.014000000432133675
217	7595	0.888	0.014000000432133675
218	7630	0.891	0.014000000432133675
219	7665	0.896	0.014000000432133675
220	7700	0.9	0.014000000432133675
221	7735	0.904	0.014000000432133675
222	7770	0.909	0.014000000432133675
223	7805	0.913	0.014000000432133675
224	7840	0.917	0.014000000432133675
225	7875	0.922	0.014000000432133675
226	7910	0.926	0.014000000432133675
227	7945	0.93	0.014000000432133675
228	7980	0.935	0.014000000432133675
229	8015	0.939	0.014000000432133675
230	8050	0.943	0.014000000432133675
231	8085	0.947	0.014000000432133675
232	8120	0.952	0.014000000432133675
233	8155	0.956	0.014000000432133675
234	8190	0.961	0.014000000432133675
235	8225	0.965	0.014000000432133675
236	8260	0.969	0.014000000432133675
237	8295	0.973	0.014000000432133675
238	8330	0.978	0.014000000432133675
239	8365	0.982	0.014000000432133675
240	8400	0.986	0.014000000432133675
241	8435	0.99	0.014000000432133675
242	8470	0.994	0.014000000432133675
243	8505	0.999	0.014000000432133675
244	8540	1.003	0.014000000432133675
245	8575	1.007	0.014000000432133675
246	8610	1.011	0.014000000432133675
247	8645	1.016	0.014000000432133675
248	8680	1.02	0.014000000432133675
249	8715	1.023	0.014000000432133675
250	8750	1.027	0.014000000432133675
251	8785	1.031	0.014000000432133675
252	8820	1.035	0.014000000432133675
253	8855	1.039	0.014000000432133675
254	8890	1.042	0.014000000432133675
255	8925	1.046	0.014000000432133675
256	8960	1.05	0.014000000432133675
257	8995	1.055	0.014000000432133675
258	9030	1.059	0.014000000432133675
259	9065	1.063	0.014000000432133675
260	9100	1.068	0.014000000432133675
261	9135	1.072	0.014000000432133675
262	9170	1.076	0.014000000432133675
263	9205	1.081	0.014000000432133675
264	9240	1.085	0.014000000432133675
265	9275	1.09	0.014000000432133675
266	9310	1.094	0.014000000432133675
267	9345	1.098	0.014000000432133675
268	9380	1.102	0.014000000432133675
269	9415	1.107	0.014000000432133675
270	9450	1.111	0.014000000432133675
271	9485	1.116	0.014000000432133675
272	9520	1.12	0.014000000432133675
273	9555	1.124	0.014000000432133675
274	9590	1.128	0.014000000432133675
275	9625	1.133	0.014000000432133675
276	9660	1.137	0.014000000432133675
277	9695	1.141	0.014000000432133675
278	9730	1.146	0.014000000432133675
279	9765	1.15	0.014000000432133675
280	9800	1.153	0.014000000432133675
281	9835	1.157	0.014000000432133675
282	9870	1.161	0.014000000432133675
283	9905	1.165	0.014000000432133675
284	9940	1.169	0.014000000432133675
285	9975	1.173	0.014000000432133675
286	10010	1.177	0.014000000432133675
287	10045	1.181	0.014000000432133675
288	10080	1.185	0.014000000432133675
289	10115	1.189	0.014000000432133675
290	10150	1.194	0.014000000432133675
291	10185	1.198	0.014000000432133675
292	10220	1.202	0.014000000432133675
293	10255	1.207	0.014000000432133675
294	10290	1.211	0.014000000432133675
295	10325	1.215	0.014000000432133675
296	10360	1.241	0.014000000432133675
297	10395	1.245	0.014000000432133675
298	10430	1.25	0.014000000432133675
299	10465	1.254	0.014000000432133675
300	10500	1.259	0.014000000432133675
301	10535	1.263	0.014000000432133675
302	10570	1.267	0.014000000432133675
303	10605	1.272	0.014000000432133675
304	10640	1.277	0.014000000432133675
305	10675	1.281	0.014000000432133675
306	10710	1.286	0.014000000432133675
307	10745	1.29	0.014000000432133675
308	10780	1.295	0.014000000432133675
309	10815	1.299	0.014000000432133675
310	10850	1.303	0.014000000432133675
311	10885	1.307	0.014000000432133675
312	10920	1.311	0.014000000432133675
313	10955	1.315	0.014000000432133675
314	10990	1.319	0.014000000432133675
315	11025	1.323	0.014000000432133675
316	11060	1.327	0.014000000432133675
317	11095	1.331	0.014000000432133675
318	11130	1.335	0.014000000432133675
319	11165	1.338	0.014000000432133675
320	11200	1.341	0.014000000432133675
321	11235	1.344	0.014000000432133675
322	11270	1.346	0.014000000432133675
323	11305	1.349	0.014000000432133675
324	11340	1.352	0.014000000432133675
325	11375	1.354	0.014000000432133675
326	11410	1.357	0.014000000432133675
327	11445	1.359	0.014000000432133675
328	11480	1.362	0.014000000432133675
329	11515	1.365	0.014000000432133675
330	11550	1.368	0.014000000432133675
331	11585	1.37	0.014000000432133675
332	11620	1.373	0.014000000432133675
333	11655	1.376	0.014000000432133675
334	11690	1.378	0.014000000432133675
335	11725	1.382	0.014000000432133675
336	11760	1.387	0.014000000432133675
337	11795	1.391	0.014000000432133675
338	11830	1.395	0.014000000432133675
339	11865	1.4	0.014999999664723873
340	11900	1.404	0.014999999664723873
341	11935	1.407	0.014999999664723873
342	11970	1.41	0.014999999664723873
343	12005	1.413	0.014999999664723873
344	12040	1.415	0.014999999664723873
345	12075	1.418	0.014999999664723873
346	12110	1.421	0.014999999664723873
347	12145	1.424	0.014999999664723873
348	12180	1.427	0.014999999664723873
349	12215	1.43	0.014999999664723873
350	12250	1.433	0.014999999664723873
351	12285	1.436	0.014999999664723873
352	12320	1.439	0.014999999664723873
353	12355	1.441	0.014999999664723873
354	12390	1.444	0.014999999664723873
355	12425	1.447	0.014999999664723873
356	12460	1.45	0.014999999664723873
357	12495	1.453	0.014999999664723873
358	12530	1.457	0.014999999664723873
359	12565	1.462	0.014999999664723873
360	12600	1.467	0.014999999664723873
361	12635	1.471	0.014999999664723873
362	12670	1.476	0.014999999664723873
363	12705	1.48	0.014999999664723873
364	12740	1.485	0.014999999664723873
365	12775	1.489	0.014999999664723873
366	12810	1.492	0.014999999664723873
367	12845	1.495	0.014999999664723873
368	12880	1.498	0.014999999664723873
369	12915	1.501	0.014999999664723873
370	12950	1.504	0.014999999664723873
371	12985	1.506	0.014999999664723873
372	13020	1.509	0.014999999664723873
373	13055	1.512	0.014999999664723873
374	13090	1.515	0.014999999664723873
375	13125	1.517	0.014999999664723873
376	13160	1.52	0.014999999664723873
377	13195	1.522	0.014999999664723873
378	13230	1.525	0.014999999664723873
379	13265	1.528	0.014999999664723873
380	13300	1.531	0.014999999664723873
381	13335	1.534	0.014999999664723873
382	13370	1.536	0.014999999664723873
383	13405	1.539	0.014999999664723873
384	13440	1.542	0.014999999664723873
385	13475	1.544	0.014999999664723873
386	13510	1.547	0.014999999664723873
387	13545	1.55	0.014999999664723873
388	13580	1.553	0.014999999664723873
389	13615	1.556	0.014999999664723873
390	13650	1.558	0.014999999664723873
391	13685	1.562	0.014999999664723873
392	13720	1.564	0.014999999664723873
393	13755	1.567	0.014999999664723873
394	13790	1.57	0.014999999664723873
395	13825	1.573	0.014999999664723873
396	13860	1.575	0.014999999664723873
397	13895	1.579	0.014999999664723873
398	13930	1.582	0.014999999664723873
399	13965	1.585	0.014999999664723873
400	14000	1.588	0.014999999664723873
