iteration	evaluations	runtime[s]	Porción_Colocados-MAX[MAX]
240	6000	3.006	0.003000000026077032
241	6025	3.014	0.003000000026077032
242	6050	3.022	0.003000000026077032
243	6075	3.028	0.003000000026077032
244	6100	3.037	0.003000000026077032
245	6125	3.044	0.003000000026077032
246	6150	3.052	0.003000000026077032
247	6175	3.06	0.003000000026077032
248	6200	3.068	0.003000000026077032
249	6225	3.076	0.003000000026077032
250	6250	3.084	0.003000000026077032
251	6275	3.091	0.003000000026077032
252	6300	3.1	0.003000000026077032
253	6325	3.108	0.003000000026077032
254	6350	3.117	0.003000000026077032
255	6375	3.126	0.003000000026077032
256	6400	3.133	0.003000000026077032
257	6425	3.142	0.003000000026077032
258	6450	3.155	0.003000000026077032
259	6475	3.166	0.003000000026077032
260	6500	3.174	0.003000000026077032
261	6525	3.181	0.003000000026077032
262	6550	3.189	0.003000000026077032
263	6575	3.196	0.003000000026077032
264	6600	3.204	0.003000000026077032
265	6625	3.211	0.003000000026077032
266	6650	3.219	0.003000000026077032
267	6675	3.23	0.003000000026077032
268	6700	3.239	0.003000000026077032
269	6725	3.247	0.003000000026077032
270	6750	3.255	0.003000000026077032
271	6775	3.262	0.003000000026077032
272	6800	3.269	0.003000000026077032
273	6825	3.277	0.003000000026077032
274	6850	3.285	0.003000000026077032
275	6875	3.311	0.003000000026077032
276	6900	3.322	0.003000000026077032
277	6925	3.332	0.003000000026077032
278	6950	3.342	0.003000000026077032
279	6975	3.354	0.003000000026077032
280	7000	3.366	0.003000000026077032
281	7025	3.376	0.003000000026077032
282	7050	3.387	0.003000000026077032
283	7075	3.397	0.003000000026077032
284	7100	3.409	0.003000000026077032
285	7125	3.421	0.003000000026077032
286	7150	3.431	0.003000000026077032
287	7175	3.441	0.003000000026077032
288	7200	3.452	0.003000000026077032
289	7225	3.462	0.003000000026077032
290	7250	3.473	0.003000000026077032
291	7275	3.484	0.003000000026077032
292	7300	3.494	0.003000000026077032
293	7325	3.506	0.003000000026077032
294	7350	3.514	0.003000000026077032
295	7375	3.525	0.003000000026077032
296	7400	3.535	0.003000000026077032
297	7425	3.545	0.003000000026077032
298	7450	3.556	0.003000000026077032
299	7475	3.569	0.003000000026077032
300	7500	3.579	0.003000000026077032
301	7525	3.59	0.003000000026077032
302	7550	3.597	0.003000000026077032
303	7575	3.606	0.003000000026077032
304	7600	3.613	0.003000000026077032
305	7625	3.621	0.003000000026077032
306	7650	3.628	0.003000000026077032
307	7675	3.636	0.003000000026077032
308	7700	3.644	0.003000000026077032
309	7725	3.652	0.003000000026077032
310	7750	3.66	0.003000000026077032
311	7775	3.668	0.003000000026077032
312	7800	3.676	0.003000000026077032
313	7825	3.684	0.003000000026077032
314	7850	3.691	0.003000000026077032
315	7875	3.699	0.003000000026077032
316	7900	3.706	0.003000000026077032
317	7925	3.713	0.003000000026077032
318	7950	3.721	0.003000000026077032
319	7975	3.729	0.003000000026077032
320	8000	3.737	0.003000000026077032
321	8025	3.744	0.003000000026077032
322	8050	3.751	0.003000000026077032
323	8075	3.758	0.003000000026077032
324	8100	3.766	0.003000000026077032
325	8125	3.773	0.003000000026077032
326	8150	3.781	0.003000000026077032
327	8175	3.788	0.003000000026077032
328	8200	3.795	0.003000000026077032
329	8225	3.803	0.003000000026077032
330	8250	3.81	0.003000000026077032
331	8275	3.817	0.003000000026077032
332	8300	3.825	0.003000000026077032
333	8325	3.832	0.003000000026077032
334	8350	3.839	0.003000000026077032
335	8375	3.847	0.003000000026077032
336	8400	3.855	0.003000000026077032
337	8425	3.861	0.003000000026077032
338	8450	3.869	0.003000000026077032
339	8475	3.876	0.003000000026077032
340	8500	3.883	0.003000000026077032
341	8525	3.89	0.003000000026077032
342	8550	3.898	0.003000000026077032
343	8575	3.905	0.003000000026077032
344	8600	3.913	0.003000000026077032
345	8625	3.921	0.003000000026077032
346	8650	3.929	0.003000000026077032
347	8675	3.936	0.003000000026077032
348	8700	3.944	0.003000000026077032
349	8725	3.951	0.003000000026077032
350	8750	3.979	0.003000000026077032
351	8775	3.987	0.003000000026077032
352	8800	3.995	0.003000000026077032
353	8825	4.002	0.003000000026077032
354	8850	4.01	0.003000000026077032
355	8875	4.018	0.003000000026077032
356	8900	4.025	0.003000000026077032
357	8925	4.033	0.003000000026077032
358	8950	4.04	0.003000000026077032
359	8975	4.048	0.003000000026077032
360	9000	4.057	0.003000000026077032
361	9025	4.064	0.003000000026077032
362	9050	4.071	0.003000000026077032
363	9075	4.079	0.003000000026077032
364	9100	4.087	0.003000000026077032
365	9125	4.095	0.003000000026077032
366	9150	4.102	0.003000000026077032
367	9175	4.11	0.003000000026077032
368	9200	4.117	0.003000000026077032
369	9225	4.124	0.003000000026077032
370	9250	4.131	0.003000000026077032
371	9275	4.139	0.003000000026077032
372	9300	4.147	0.003000000026077032
373	9325	4.154	0.003000000026077032
374	9350	4.162	0.003000000026077032
375	9375	4.17	0.003000000026077032
