1	90	671	3	3	2.7	3
2	180	688	0	6	2.81	6
3	270	706	0	8	2.8	8
4	360	720	0	8	2.92	8
5	450	734	0	5	3.09	8
6	540	748	0	6	3.09	8
7	630	757	0	7	3.53	8
8	720	765	0	9	3.79	9
9	810	772	0	7	4.07	9
10	900	781	0	8	4.35	9
11	990	790	0	7	4.47	9
12	1080	798	0	9	4.54	9
13	1170	808	0	10	4.96	10
14	1260	817	0	9	5.85	10
15	1350	828	0	10	5.68	10
16	1440	838	0	9	6.78	10
17	1530	847	0	10	7.4	10
18	1620	855	0	12	7.63	12
19	1710	861	0	10	7.59	12
20	1800	867	0	10	7.98	12
21	1890	875	0	12	8.08	12
22	1980	882	0	12	7.93	12
23	2070	890	0	12	8.62	12
24	2160	897	0	12	8.58	12
25	2250	906	0	12	8.84	12
26	2340	913	0	12	9.07	12
27	2430	922	0	13	9.26	13
28	2520	930	0	12	9.43	13
29	2610	939	0	12	9.5	13
30	2700	946	0	12	9.79	13
31	2790	951	0	13	9.97	13
32	2880	959	0	12	10.01	13
33	2970	964	0	12	9.57	13
34	3060	970	0	12	9.41	13
35	3150	977	0	12	9.65	13
36	3240	983	0	12	9.33	13
37	3330	990	0	13	9.4	13
38	3420	997	0	13	9.56	13
39	3510	1004	0	13	9.66	13
40	3600	1012	0	13	9.58	13
41	3690	1019	0	13	9.73	13
42	3780	1027	0	13	9.76	13
43	3870	1034	0	13	9.76	13
44	3960	1042	0	13	10.39	13
45	4050	1047	0	13	9.7	13
46	4140	1053	0	13	10.1	13
47	4230	1059	0	13	10.54	13
48	4320	1064	0	14	10.2	14
49	4410	1069	0	13	10.34	14
50	4500	1074	0	13	10.74	14
51	4590	1080	0	14	10.37	14
52	4680	1085	0	14	10.14	14
53	4770	1092	0	14	10.41	14
54	4860	1098	0	14	10.23	14
55	4950	1106	0	14	10.3	14
56	5040	1113	0	14	10.81	14
57	5130	1120	0	14	11.29	14
58	5220	1125	0	14	11.05	14
59	5310	1130	0	14	11.22	14
60	5400	1136	0	14	10.64	14
61	5490	1141	0	14	10.94	14
62	5580	1146	0	14	11.37	14
63	5670	1151	0	14	11.08	14
64	5760	1156	0	14	10.92	14
65	5850	1161	0	14	10.83	14
66	5940	1166	0	14	10.83	14
67	6030	1172	0	14	10.9	14
68	6120	1177	0	14	11.17	14
69	6210	1182	0	14	11.06	14
70	6300	1187	0	14	11.08	14
71	6390	1192	0	14	10.73	14
72	6480	1197	0	14	11.11	14
73	6570	1202	0	14	10.71	14
74	6660	1207	0	14	11.0	14
75	6750	1211	0	14	10.72	14
76	6840	1216	0	14	10.83	14
77	6930	1221	0	14	10.64	14
78	7020	1226	0	14	10.89	14
79	7110	1231	0	14	11.21	14
80	7200	1235	0	14	11.38	14
81	7290	1240	0	14	11.19	14
82	7380	1245	0	14	10.55	14
83	7470	1250	0	14	11.17	14
84	7560	1254	0	15	10.97	15
85	7650	1259	0	14	10.96	15
86	7740	1264	0	14	11.12	15
87	7830	1269	0	14	11.23	15
88	7920	1274	0	14	11.28	15
89	8010	1279	0	14	10.77	15
90	8100	1284	0	14	10.96	15
91	8190	1288	0	14	10.91	15
92	8280	1293	0	14	11.27	15
93	8370	1298	0	14	10.97	15
94	8460	1303	0	14	10.65	15
95	8550	1307	0	14	11.14	15
96	8640	1312	0	14	11.12	15
97	8730	1317	0	14	11.1	15
98	8820	1322	0	15	10.83	15
99	8910	1326	0	14	11.12	15
100	9000	1331	0	15	10.69	15
101	9090	1336	0	14	10.68	15
102	9180	1342	0	14	11.12	15
103	9270	1347	0	15	10.37	15
104	9360	1352	0	15	10.91	15
105	9450	1358	0	14	11.2	15
106	9540	1363	0	14	11.04	15
107	9630	1369	0	15	11.18	15
108	9720	1375	0	15	10.73	15
109	9810	1381	0	15	10.88	15
110	9900	1387	0	15	11.31	15
111	9990	1394	0	15	11.19	15
112	10080	1400	0	15	11.84	15
113	10170	1405	0	15	11.98	15
114	10260	1410	0	15	12.22	15
115	10350	1414	0	15	11.85	15
116	10440	1420	0	15	11.35	15
117	10530	1425	0	16	12.15	16
118	10620	1429	0	15	11.59	16
119	10710	1433	0	15	11.69	16
120	10800	1438	0	15	11.81	16
121	10890	1443	0	15	11.53	16
122	10980	1447	0	15	12.0	16
123	11070	1449	0	16	11.81	16
124	11160	1452	0	15	11.9	16
125	11250	1455	0	15	11.54	16
126	11340	1457	0	15	11.82	16
127	11430	1460	0	16	11.92	16
128	11520	1463	0	16	11.85	16
129	11610	1466	0	16	11.91	16
130	11700	1469	0	16	12.55	16
