1	40	550	1	6	1.6125	6
2	80	555	0	6	1.575	6
3	120	562	0	6	1.6625	6
4	160	572	0	6	2.1	6
5	200	578	0	6	2.5375	6
6	240	587	0	7	2.6125	7
7	280	594	0	7	2.7875	7
8	320	600	0	6	2.7375	7
9	360	604	0	6	2.8125	7
10	400	608	0	7	2.9375	7
11	440	611	0	7	2.9125	7
12	480	615	0	6	2.8375	7
13	520	618	0	6	2.8	7
14	560	621	0	6	2.5625	7
15	600	624	0	7	2.775	7
16	640	627	0	6	2.775	7
17	680	631	0	6	2.825	7
18	720	634	0	7	2.95	7
19	760	637	0	7	2.8375	7
20	800	640	0	9	2.9	9
21	840	644	0	7	2.8375	9
22	880	647	0	7	2.9375	9
23	920	650	0	7	2.8375	9
24	960	652	0	8	3.175	9
25	1000	653	0	8	3.1625	9
26	1040	655	0	7	3.2625	9
27	1080	657	0	9	3.2125	9
28	1120	659	0	7	3.2125	9
29	1160	661	0	8	3.2125	9
30	1200	663	0	8	3.225	9
31	1240	665	0	9	3.45	9
32	1280	667	0	8	3.5125	9
33	1320	668	0	9	3.4875	9
34	1360	670	0	8	3.1875	9
35	1400	673	0	8	3.1375	9
36	1440	674	0	9	3.275	9
37	1480	677	0	8	3.4375	9
38	1520	679	0	9	3.5875	9
39	1560	680	0	9	3.5875	9
40	1600	682	0	9	3.6875	9
41	1640	686	0	9	3.65	9
42	1680	689	0	9	3.95	9
43	1720	692	0	9	3.8625	9
44	1760	695	0	9	3.7	9
45	1800	696	0	9	3.9125	9
46	1840	698	0	9	3.725	9
47	1880	699	0	9	3.85	9
48	1920	700	0	9	3.8375	9
49	1960	701	0	9	4.0	9
50	2000	703	0	9	3.7625	9
51	2040	704	0	9	4.0125	9
52	2080	705	0	9	3.6875	9
53	2120	707	0	9	3.925	9
54	2160	709	0	9	3.6375	9
55	2200	710	0	9	3.625	9
56	2240	712	0	9	3.6875	9
57	2280	714	0	9	3.6375	9
58	2320	715	0	9	3.6375	9
59	2360	717	0	9	3.8125	9
60	2400	718	0	9	3.6125	9
61	2440	720	0	9	3.8	9
62	2480	721	0	9	3.7125	9
