1	1	732	13	9999600.4	13	13	
2	2	735	13	9999200.8	11	13	
3	3	735	13	9998801.2	11	13	
4	4	735	13	9998401.6	11	13	
5	5	736	13	9998002.0	13	13	
6	6	736	13	9997602.4	11	13	
7	7	736	13	9997202.8	11	13	
8	8	736	13	9996803.2	11	13	
9	9	737	13	9996403.6	11	13	
10	10	737	13	9996004.0	7	13	
11	11	737	13	9995604.4	11	13	
12	12	737	13	9995204.8	11	13	
13	13	738	13	9994805.2	11	13	
14	14	738	13	9994405.6	11	13	
15	15	738	13	9994006.0	11	13	
16	16	739	13	9993606.4	11	13	
17	17	739	13	9993206.8	11	13	
18	18	740	13	9992807.2	11	13	
19	19	740	13	9992407.6	11	13	
20	20	740	13	9992008.0	11	13	
21	21	740	13	9991608.4	11	13	
22	22	740	13	9991208.8	5	13	
23	23	740	13	9990809.2	11	13	
24	24	744	13	9990409.6	11	13	
25	25	745	13	9990010.0	11	13	
26	26	745	13	9989610.4	11	13	
27	27	745	13	9989210.8	11	13	
28	28	746	13	9988811.2	9	13	
29	29	746	13	9988411.6	9	13	
30	30	746	13	9988012.0	9	13	
31	31	747	13	9987612.4	9	13	
32	32	747	13	9987212.8	9	13	
33	33	747	13	9986813.2	9	13	
34	34	747	13	9986413.6	9	13	
35	35	747	13	9986014.0	10	13	
36	36	748	13	9985614.4	10	13	
37	37	748	13	9985214.8	10	13	
38	38	748	13	9984815.2	10	13	
39	39	748	13	9984415.6	10	13	
40	40	748	13	9984016.0	8	13	
41	41	749	13	9983616.4	6	13	
42	42	749	13	9983216.8	3	13	
43	43	749	13	9982817.2	3	13	
44	44	749	13	9982417.6	3	13	
45	45	749	13	9982018.0	3	13	
46	46	750	13	9981618.4	3	13	
47	47	750	13	9981218.8	3	13	
48	48	750	13	9980819.2	6	13	
49	49	750	13	9980419.6	6	13	
50	50	750	13	9980020.0	6	13	
51	51	750	13	9979620.4	5	13	
52	52	751	13	9979220.8	9	13	
53	53	751	13	9978821.2	8	13	
54	54	751	13	9978421.6	8	13	
55	55	751	13	9978022.0	8	13	
56	56	751	13	9977622.4	8	13	
57	57	751	13	9977222.8	8	13	
58	58	751	13	9976823.2	8	13	
