1	1	925	13	9999.079008376686	
2	2	932	13	9998.158101575928	
3	3	932	13	9997.237279589914	
4	4	933	13	9996.316542410834	
5	5	933	13	9995.395890030879	
6	6	934	13	9994.475322442235	
7	7	934	13	9993.554839637096	
8	8	934	13	9992.63444160765	
9	9	934	13	9991.714128346093	
10	10	935	13	9990.793899844617	
11	11	935	13	9989.873756095416	
12	12	936	13	9988.953697090683	
13	13	936	13	9988.03372282261	
14	14	937	13	9987.113833283402	
15	15	937	13	9986.194028465246	
16	16	939	13	9985.274308360345	
17	17	940	13	9984.354672960895	
18	18	940	13	9983.435122259094	
19	19	941	13	9982.515656247144	
20	20	941	13	9981.596274917243	
21	21	941	13	9980.676978261592	
22	22	941	13	9979.757766272392	
23	23	941	13	9978.838638941847	
24	24	942	13	9977.91959626216	
25	25	942	13	9977.000638225532	
26	26	942	13	9976.081764824172	
27	27	942	13	9975.162976050282	
28	28	942	13	9974.244271896066	
29	29	942	13	9973.325652353735	
30	30	942	13	9972.407117415494	
31	31	943	13	9971.488667073552	
32	32	943	13	9970.570301320116	
33	33	943	13	9969.652020147398	
34	34	943	13	9968.733823547605	
35	35	943	13	9967.815711512952	
36	36	943	13	9966.897684035646	
37	37	944	13	9965.979741107903	
38	38	945	13	9965.061882721933	
39	39	945	13	9964.144108869954	
40	40	950	13	9963.226419544177	
41	41	950	13	9962.308814736818	
42	42	951	13	9961.391294440093	
43	43	951	13	9960.473858646219	
44	44	951	13	9959.556507347414	
45	45	952	13	9958.639240535893	
46	46	952	13	9957.722058203879	
47	47	952	13	9956.804960343588	
48	48	953	13	9955.887946947243	
49	49	953	13	9954.971018007063	
50	50	953	13	9954.05417351527	
51	51	953	13	9953.137413464086	
52	52	953	13	9952.220737845737	
53	53	954	13	9951.304146652443	
54	54	954	13	9950.38763987643	
55	55	954	13	9949.471217509925	
56	56	954	13	9948.554879545149	
57	57	954	13	9947.638625974336	
58	58	954	13	9946.722456789706	
59	59	955	13	9945.806371983492	
60	60	955	13	9944.890371547921	
61	61	955	13	9943.974455475223	
62	62	955	13	9943.058623757628	
63	63	955	13	9942.142876387368	
64	64	956	13	9941.227213356671	
65	65	956	13	9940.311634657775	
66	66	956	13	9939.396140282908	
67	67	956	13	9938.480730224308	
68	68	956	13	9937.565404474206	
69	69	957	13	9936.65016302484	
70	70	957	13	9935.735005868444	
71	71	957	13	9934.819932997256	
72	72	957	13	9933.904944403514	
73	73	957	13	9932.990040079454	
74	74	957	13	9932.075220017314	
75	75	958	13	9931.160484209338	
76	76	958	13	9930.245832647763	
77	77	958	13	9929.33126532483	
78	78	959	13	9928.416782232782	
79	79	959	13	9927.50238336386	
80	80	959	13	9926.588068710307	
81	81	960	13	9925.67383826437	
82	82	960	13	9924.75969201829	
83	83	961	13	9923.845629964315	
84	84	961	13	9922.931652094687	
85	85	961	13	9922.017758401656	
86	86	962	13	9921.10394887747	
87	87	962	13	9920.190223514375	
88	88	963	13	9919.276582304621	
89	89	963	13	9918.363025240455	
90	90	964	13	9917.449552314132	
91	91	964	13	9916.536163517898	
92	92	964	13	9915.622858844008	
93	93	965	13	9914.709638284714	
94	94	965	13	9913.796501832268	
95	95	965	13	9912.883449478924	
96	96	966	13	9911.970481216937	
97	97	966	13	9911.057597038563	
98	98	966	13	9910.144796936056	
99	99	966	13	9909.232080901675	
100	100	967	13	9908.319448927676	
101	101	967	13	9907.406901006318	
102	102	967	13	9906.494437129857	
103	103	968	13	9905.582057290556	
104	104	968	13	9904.669761480673	
105	105	969	13	9903.757549692471	
106	106	969	13	9902.845421918211	
107	107	970	13	9901.933378150154	
108	108	970	13	9901.021418380564	
109	109	971	13	9900.109542601704	
110	110	971	13	9899.19775080584	
111	111	972	13	9898.286042985239	
112	112	972	13	9897.37441913216	
113	113	972	13	9896.462879238878	
114	114	973	13	9895.551423297657	
115	115	973	13	9894.640051300761	
116	116	974	13	9893.728763240464	
117	117	974	13	9892.817559109037	
118	118	974	13	9891.906438898743	
119	119	975	13	9890.99540260186	
120	120	975	13	9890.084450210656	
121	121	975	13	9889.173581717403	
