1	1	493	13
2	2	494	13
3	3	494	13
4	4	494	13
5	5	494	13
6	6	494	13
7	7	494	13
8	8	495	13
9	9	495	13
10	10	495	13
11	11	495	13
12	12	495	13
13	13	495	13
14	14	496	13
15	15	496	13
16	16	497	13
17	17	497	13
18	18	498	13
19	19	498	13
20	20	498	13
21	21	499	13
22	22	499	13
23	23	499	13
24	24	499	13
25	25	499	13
26	26	499	13
27	27	499	13
28	28	499	13
29	29	500	13
30	30	500	13
31	31	500	13
32	32	500	13
33	33	500	13
34	34	500	13
35	35	500	13
36	36	500	13
37	37	500	13
38	38	501	13
39	39	501	13
40	40	501	13
41	41	501	13
42	42	501	13
43	43	501	13
44	44	501	13
45	45	501	13
46	46	501	13
47	47	501	13
48	48	502	13
49	49	502	13
50	50	502	13
51	51	502	13
52	52	502	13
53	53	502	13
54	54	502	13
55	55	502	13
56	56	502	13
57	57	502	13
58	58	502	13
59	59	503	13
60	60	503	13
61	61	503	13
62	62	503	13
63	63	503	13
64	64	503	13
65	65	503	13
66	66	503	13
67	67	503	13
68	68	503	13
69	69	504	13
70	70	504	13
71	71	504	13
72	72	504	13
73	73	504	13
74	74	504	13
75	75	504	13
76	76	504	13
77	77	504	13
78	78	504	13
79	79	504	13
80	80	505	13
81	81	505	13
82	82	505	13
83	83	505	13
84	84	505	13
85	85	505	13
86	86	505	13
87	87	505	13
88	88	505	13
89	89	505	13
90	90	505	13
91	91	506	13
92	92	506	13
93	93	506	13
94	94	506	13
95	95	506	13
96	96	506	13
97	97	506	13
98	98	506	13
99	99	506	13
100	100	506	13
101	101	506	13
102	102	506	13
103	103	507	13
104	104	507	13
105	105	507	13
106	106	507	13
107	107	507	13
108	108	507	13
109	109	507	13
110	110	507	13
111	111	507	13
112	112	507	13
113	113	508	13
114	114	508	13
115	115	508	13
116	116	508	13
117	117	508	13
118	118	508	13
119	119	508	13
120	120	508	13
121	121	508	13
122	122	508	13
123	123	508	13
124	124	509	13
125	125	509	13
126	126	509	13
127	127	509	13
128	128	509	13
129	129	510	13
130	130	510	13
131	131	510	13
132	132	510	13
133	133	510	13
134	134	510	13
135	135	510	13
136	136	510	13
137	137	510	13
138	138	510	13
139	139	510	13
140	140	510	13
141	141	511	13
142	142	511	13
143	143	511	13
144	144	511	13
145	145	511	13
146	146	511	13
147	147	511	13
148	148	511	13
149	149	511	13
150	150	511	13
151	151	511	13
152	152	511	13
153	153	511	13
154	154	512	13
155	155	512	13
156	156	512	13
157	157	512	13
158	158	512	13
159	159	512	13
160	160	512	13
161	161	512	13
162	162	512	13
163	163	512	13
164	164	512	13
165	165	512	13
166	166	512	13
167	167	513	13
168	168	513	13
169	169	513	13
170	170	513	13
171	171	513	13
172	172	513	13
173	173	513	13
174	174	513	13
175	175	513	13
176	176	513	13
177	177	513	13
178	178	514	13
179	179	514	13
180	180	514	13
181	181	514	13
182	182	514	13
183	183	514	13
184	184	514	13
185	185	514	13
186	186	514	13
187	187	514	13
188	188	514	13
189	189	514	13
190	190	514	13
191	191	515	13
192	192	515	13
193	193	515	13
194	194	515	13
195	195	515	13
196	196	515	13
