1	1	963	6	9901.000095367432	6	0	
2	2	965	6	9802.000188827515	6	6	
3	3	965	6	9703.990280408862	6	6	
4	4	965	6	9606.9604701397	6	6	
5	5	965	6	9510.900957047881	4	6	
6	6	965	6	9415.802038170885	5	6	
7	7	965	6	9321.654107575725	5	6	
8	8	965	6	9228.447655388652	5	6	
9	9	966	6	9136.173266834563	5	6	
10	10	966	6	9044.821621286019	5	6	
11	11	966	6	8954.383491321763	5	6	
12	12	966	6	8864.849741794664	5	6	
13	13	966	6	8776.211328908976	5	6	
14	14	966	6	8688.459299306824	5	6	
15	15	966	6	8601.584789163822	4	6	
16	16	967	6	8515.579023293752	4	6	
17	17	967	6	8430.433314262167	4	6	
18	18	967	6	8346.139061508888	4	6	
19	19	967	6	8262.687750479246	4	6	
20	20	968	6	8180.070951764048	5	6	
21	21	968	6	8098.280320248107	6	6	
22	22	968	6	8017.307594267308	6	6	
23	23	968	7	7937.144594774101	7	7	
24	24	968	7	7857.783224511333	7	7	
25	25	968	7	7779.215467194344	7	7	
26	26	969	7	7701.433386701243	7	7	
27	27	969	7	7624.429126271286	7	7	
28	28	969	7	7548.1949077112595	7	7	
29	29	969	8	7472.723030609806	8	8	
30	30	969	8	7398.005871559612	8	8	
31	31	970	8	7324.035883387361	6	8	
32	32	970	8	7250.8055943914	6	8	
33	33	970	8	7178.307607587019	5	8	
34	34	970	8	7106.534599959289	6	8	
35	35	970	8	7035.479321723355	6	8	
36	36	970	8	6965.134595592143	5	8	
37	37	971	8	6895.493316051385	5	8	
38	38	971	8	6826.548448641883	5	8	
39	39	971	8	6758.293029248966	4	8	
40	40	971	8	6690.720163399045	4	8	
41	41	971	8	6623.823025563198	4	8	
42	42	971	8	6557.594858467728	4	8	
43	43	972	8	6492.028972411612	5	8	
44	44	972	8	6427.118744590772	5	8	
45	45	972	8	6362.857618429109	6	8	
46	46	972	8	6299.239102916219	5	8	
47	47	973	8	6236.256771951746	5	8	
48	48	973	8	6173.90426369627	5	8	
49	49	973	8	6112.17527992871	5	8	
50	50	973	8	6051.063585410133	5	8	
51	51	973	8	5990.563007253934	5	8	
52	52	973	8	5930.667434302318	5	8	
53	53	973	8	5871.370816509011	4	8	
54	54	973	8	5812.667164328139	4	8	
55	55	974	8	5754.550548109235	4	8	
56	56	974	8	5697.015097498277	4	8	
57	57	974	8	5640.055000844727	4	8	
58	58	974	8	5583.664504614499	4	8	
59	59	974	8	5527.837912808791	4	8	
60	60	974	8	5472.569586388737	4	8	
61	61	974	8	5417.853942705804	5	8	
62	62	974	8	5363.6854549378895	5	8	
63	63	975	8	5310.058651531065	5	8	
64	64	975	8	5256.968115646883	5	8	
65	65	976	8	5204.408484615233	4	8	
66	66	976	8	5152.374449392651	4	8	
67	67	976	8	5100.860754026059	4	8	
68	68	976	8	5049.86219512186	4	8	
69	69	976	8	4999.373621320344	4	8	
70	70	976	8	4949.389932775346	4	8	
71	71	976	8	4899.906080639116	4	8	
72	72	977	8	4850.917066552334	4	8	
73	73	977	8	4802.417942139225	4	8	
74	74	977	8	4754.403808507722	4	8	
75	75	977	8	4706.869815754636	4	8	
76	76	977	8	4659.811162475762	4	8	
77	77	977	8	4613.2230952808895	4	8	
78	78	977	8	4567.100908313668	3	8	
79	79	977	8	4521.439942776263	3	8	
80	80	977	8	4476.235586458774	3	8	
81	81	978	8	4431.483273273359	3	8	
82	82	978	8	4387.178482793007	3	8	
83	83	978	8	4343.316739794934	3	8	
84	84	978	8	4299.893613808545	3	8	
85	85	978	8	4256.904718667904	3	8	
86	86	978	8	4214.345712068694	3	8	
87	87	978	8	4172.212295129604	4	8	
88	88	978	8	4130.500211958088	4	8	
89	89	978	8	4089.2052492204903	4	8	
90	90	978	8	4048.3232357164484	4	8	
91	91	979	8	4007.8500419575657	6	8	
92	92	979	8	3967.7815797502903	6	8	
93	93	979	8	3928.1138017829644	7	8	
94	94	979	8	3888.8427012170105	7	8	
95	95	979	8	3849.9643112821977	7	8	
96	96	979	8	3811.4747048759596	5	8	
97	97	979	8	3773.3699941667187	5	8	
98	98	979	8	3735.6463302011757	7	8	
99	99	979	8	3698.299902515527	7	8	
100	100	979	8	3661.326938750571	7	8	
101	101	980	8	3624.7237042706633	7	8	
102	102	980	8	3588.4865017864786	7	8	
103	103	980	10	3552.611670981551	10	10	
104	104	980	10	3517.0955881425443	10	10	
105	105	980	10	3481.934665793219	10	10	
106	106	980	10	3447.1253523320665	9	10	
107	107	980	10	3412.6641316735586	9	10	
108	108	980	10	3378.547522892987	9	10	
109	109	980	10	3344.772079874861	9	10	
110	110	980	10	3311.334390964808	9	10	
111	111	981	10	3278.2310786249686	9	10	
112	112	981	10	3245.4587990928303	9	10	
113	113	981	10	3213.014242043472	3	10	
114	114	981	10	3180.894130255192	3	10	
115	115	981	10	3149.095219278474	3	10	
116	116	981	10	3117.6142971082645	3	10	
117	117	981	10	3086.448183859532	3	10	
118	118	981	10	3055.5937314460634	3	10	
119	119	981	10	3025.047823262479	3	10	
120	120	981	10	2994.8073738694216	3	10	
121	121	981	10	2964.8693286819	3	10	
122	122	982	10	2935.230663660741	3	10	
123	123	982	10	2905.888385007138	3	10	
124	124	982	10	2876.8395288602405	3	10	
125	125	982	10	2848.0811609977814	3	10	
126	126	982	10	2819.610376539685	4	10	
127	127	982	10	2791.424299654652	4	10	
128	128	982	10	2763.520083269665	4	10	
129	129	982	10	2735.894908782413	5	10	
130	130	982	10	2708.5459857765795	6	10	
131	131	982	10	2681.470551739984	6	10	
132	132	982	10	2654.6658717855435	6	10	
133	133	983	10	2628.129238375018	6	10	
134	134	983	10	2601.857971045524	6	10	
135	135	983	10	2575.8494161387835	6	10	
136	136	983	10	2550.1009465330735	6	10	
137	137	983	10	2524.609961377864	6	10	
138	138	983	10	2499.373885831105	4	10	
139	139	983	10	2474.390170799144	5	10	
140	140	983	10	2449.6562926792394	5	10	
141	141	983	10	2425.1697531046534	5	10	
142	142	983	10	2400.928078692291	5	10	
143	143	983	10	2376.9288207928657	5	10	
144	144	983	10	2353.16955524356	5	10	
145	145	984	10	2329.6478821231617	5	10	
146	146	984	10	2306.361425509647	6	10	
147	147	984	10	2283.30783324019	6	10	
148	148	984	10	2260.4847766735716	6	10	
149	149	984	10	2237.8899504549618	5	10	
150	150	984	10	2215.521072283057	5	10	
151	151	984	10	2193.375882679545	5	10	
152	152	984	10	2171.452144760876	4	10	
153	153	984	10	2149.7476440123114	4	10	
154	154	984	10	2128.260188064243	4	10	
155	155	984	10	2106.9876064707346	4	10	
156	156	984	10	2085.92775049029	6	10	
157	157	985	10	2065.0784928688076	4	10	
158	158	985	10	2044.437727624706	4	10	
159	159	985	10	2024.0033698361997	7	10	
160	160	985	10	2003.7733554307013	7	10	
161	161	985	10	1983.7456409763295	7	10	
162	162	985	10	1963.918203475502	7	10	
163	163	985	10	1944.2890401605937	7	10	
164	164	985	10	1924.8561682916363	7	10	
165	165	985	10	1905.617624956042	7	10	
166	166	985	10	1886.5714668703308	9	10	
167	167	985	10	1867.7157701838382	9	10	
168	168	985	10	1849.0486302843888	9	10	
169	169	986	10	1830.56816160591	10	10	
170	170	986	10	1812.2724974379726	10	10	
171	171	986	10	1794.1597897372335	10	10	
172	172	986	11	1776.2282089407656	11	11	
173	173	986	11	1758.4759437812534	11	11	
174	174	986	11	1740.9012011040375	11	11	
175	175	986	11	1723.502205685988	11	11	
176	176	986	11	1706.2772000561893	11	11	
177	177	986	11	1689.224444318418	11	11	
178	178	986	11	1672.3422159753968	11	11	
179	179	987	11	1655.6288097548043	11	11	
180	180	987	11	1639.082537437026	11	11	
181	181	987	11	1622.7017276846284	8	11	
182	182	987	11	1606.484725873535	10	11	
183	183	987	11	1590.4298939258952	10	11	
184	184	987	11	1574.5356101446207	10	11	
185	185	987	11	1558.8002690495796	10	11	
186	186	987	11	1543.2222812154248	6	11	
187	187	987	11	1527.8000731110485	6	11	
188	188	987	11	1512.5320869406382	6	11	
189	189	988	11	1497.4167804863248	7	11	
190	190	988	11	1482.4526269524042	7	11	
191	191	988	11	1467.6381148111136	7	11	
192	192	988	11	1452.9717476499534	8	11	
193	193	988	11	1438.4520440205354	8	11	
194	194	988	11	1424.077537288941	7	11	
195	195	989	11	1409.8467754875767	7	11	
196	196	989	11	1395.7583211685107	7	11	
197	197	989	11	1381.8107512582774	7	11	
198	198	989	11	1368.002656914132	7	11	
199	199	989	11	1354.3326433817442	7	11	
200	200	989	11	1340.7993298543126	7	11	
201	201	989	11	1327.4013493330915	7	11	
202	202	989	11	1314.1373484893095	7	11	
203	203	990	11	1301.00598752747	7	11	
204	204	990	11	1288.0059400500186	7	11	
205	205	990	11	1275.1358929233634	5	11	
206	206	990	11	1262.3945461452367	5	11	
207	207	990	11	1249.7806127133802	5	11	
208	208	990	11	1237.2928184955463	5	11	
209	209	990	11	1224.929902100798	5	11	
210	210	990	11	1212.6906147520951	5	11	
211	211	990	11	1200.5737201601562	5	11	
212	212	991	11	1188.5779943985813	5	11	
213	213	991	11	1176.7022257802216	5	11	
214	214	991	11	1164.9452147347897	5	11	
215	215	991	11	1153.3057736876883	5	11	
216	216	991	11	1141.7827269400557	5	11	
217	217	991	11	1130.374910550007	6	11	
218	218	991	11	1119.0811722150654	7	11	
219	219	991	11	1107.9003711557675	7	11	
220	220	991	11	1096.8313780004346	7	11	
221	221	991	11	1085.8730746710926	7	11	
222	222	992	11	1075.0243542705375	7	11	
223	223	992	11	1064.2841209705266	7	11	
224	224	992	11	1053.6512899010888	7	11	
225	225	992	11	1043.124787040943	7	11	
226	226	992	11	1032.70354910901	7	11	
227	227	992	11	1022.3865234570118	8	11	
228	228	993	11	1012.1726679631424	8	11	
229	229	993	11	1002.060950926805	8	11	
230	230	993	11	992.0503509643983	7	11	
231	231	993	11	982.1398569061469	7	11	
232	232	993	11	972.3284676939643	7	11	
233	233	993	11	962.6151922803348	7	11	
234	234	993	11	952.9990495282085	7	11	
235	235	993	11	943.4790681118969	8	11	
236	236	993	11	934.0542864189587	8	11	
237	237	994	11	924.7237524530682	8	11	
238	238	994	11	915.4865237378536	8	11	
239	239	994	11	906.3416672216982	8	11	
240	240	994	11	897.2882591834923	8	11	
241	241	994	11	888.3253851393283	8	11	
242	242	994	11	879.4521397501293	7	11	
243	243	995	11	870.6676267302005	7	11	
244	244	995	11	861.9709587566953	7	11	
245	245	995	11	853.3612573799871	7	11	
246	246	995	11	844.8376529349378	7	11	
247	247	995	11	836.3992844530512	7	11	
248	248	995	11	828.0452995755091	7	11	
249	249	996	11	819.7748544670727	7	11	
250	250	996	11	811.5871137308475	5	11	
251	251	996	11	803.4812503239001	5	11	
252	252	996	11	795.4564454737186	5	11	
253	253	996	11	787.5118885955086	5	11	
254	254	996	11	779.6467772103153	5	11	
255	255	996	11	771.8603168639664	6	11	
256	256	997	11	764.1517210468237	6	11	
257	257	997	11	756.5202111143375	6	11	
258	258	997	11	748.9650162083963	6	11	
259	259	997	11	741.4853731794626	6	11	
260	260	997	11	734.0805265094868	5	11	
261	261	997	11	726.7497282355927	5	11	
262	262	997	11	719.4922378745254	5	11	
263	263	997	11	712.3073223478561	5	11	
264	264	998	11	705.1942559079329	5	11	
265	265	998	11	698.1523200645732	5	11	
266	266	998	11	691.1808035124901	5	11	
267	267	998	11	684.2790020594423	5	11	
268	268	998	11	677.4462185551041	5	11	
269	269	998	11	670.681762820647	7	11	
270	270	998	11	663.9849515790236	7	11	
271	271	998	11	657.3551083859505	7	11	
272	272	998	11	650.7915635615811	7	11	
273	273	998	11	644.2936541228605	7	11	
274	274	999	11	637.8607237165583	6	11	
275	275	999	11	631.4921225529698	8	11	
276	276	999	11	625.1872073402816	8	11	
277	277	999	11	618.9453412195918	8	11	
278	278	999	11	612.765893700582	8	11	
279	279	999	11	606.6482405978304	7	11	
280	280	999	11	600.5917639677638	7	11	
281	281	999	11	594.5958520462387	7	11	
282	282	999	11	588.6598991867476	6	11	
283	283	999	11	582.7833057992416	6	11	
284	284	1000	11	576.9654782895672	6	11	
285	285	1000	11	571.2058289995064	6	11	
286	286	1000	11	565.5037761474179	7	11	
287	287	1000	11	559.8587437694712	3	11	
288	288	1000	11	554.2701616614687	3	11	
289	289	1000	11	548.7374653212495	3	11	
290	290	1000	11	543.2600958916686	3	11	
291	291	1000	11	537.8375001041471	3	11	
292	292	1000	11	532.4691302227869	3	11	
293	293	1000	11	527.1544439890437	3	11	
294	294	1001	11	521.8929045669531	3	11	
295	295	1001	11	516.6839804889054	3	11	
296	296	1001	11	511.527145601962	3	11	
297	297	1001	11	506.4218790147087	3	11	
298	298	1001	11	501.3676650446402	3	11	
299	299	1001	11	496.36399316607174	3	11	
300	300	1001	11	491.41035795857016	3	11	
301	301	1001	11	486.50625905590215	3	11	
302	302	1001	11	481.65120109549156	3	11	
303	303	1001	11	476.8446936683837	3	11	
304	304	1001	11	472.0862512697085	3	11	
305	305	1002	11	467.37539324964	4	11	
306	306	1002	11	462.7116437648459	4	11	
307	307	1002	11	458.0945317304229	4	11	
308	308	1002	11	453.52359077231176	4	11	
309	309	1002	11	448.9983591801899	4	11	
310	310	1002	11	444.5183798608333	4	11	
311	311	1002	11	440.08320029194584	4	11	
312	312	1002	11	435.6923724764501	4	11	
313	313	1002	11	431.3454528972351	4	11	
314	314	1002	11	427.04200247235684	5	11	
315	315	1003	11	422.78158651068645	5	11	
316	316	1003	11	418.5637746680022	5	11	
317	317	1003	11	414.38814090352065	5	11	
318	318	1003	11	410.254263436862	7	11	
319	319	1003	11	406.16172470544615	7	11	
320	320	1003	11	402.110111322315	7	11	
321	321	1003	11	398.09901403437595	7	11	
322	322	1003	11	394.1280276810635	7	11	
323	323	1003	11	390.1967511534139	7	11	
324	324	1003	11	386.3047873535492	5	11	
325	325	1004	11	382.4517431545665	5	11	
326	326	1004	11	378.63722936082814	6	11	
327	327	1004	11	374.86086066864914	5	11	
328	328	1004	11	371.1222556273777	5	11	
329	329	1004	11	367.4210366008648	5	11	
330	330	1004	11	363.75682972931946	5	11	
331	331	1004	11	360.129264891545	5	11	
332	332	1004	11	356.5379756675531	5	11	
333	333	1004	11	352.98259930155194	6	11	
334	334	1004	11	349.46277666530403	6	11	
335	335	1004	11	345.9781522218511	6	11	
336	336	1005	11	342.5283739896005	9	11	
337	337	1005	11	339.1130935067729	8	11	
338	338	1005	11	335.7319657962029	8	11	
339	339	1005	11	332.3846493304937	7	11	
340	340	1005	11	329.070805997519	7	11	
341	341	1005	11	325.79010106627084	7	11	
342	342	1005	11	322.5422031530479	7	11	
343	343	1005	11	319.32678418798287	7	11	
344	344	1006	11	316.14351938190384	7	11	
345	345	1006	11	312.9920871935276	7	11	
346	346	1006	11	309.8721692969807	7	11	
347	347	1006	11	306.7834505496454	7	11	
348	348	1006	11	303.7256189603272	7	11	
349	349	1006	11	300.6983656577404	7	11	
350	350	1006	11	297.70138485930937	7	11	
351	351	1006	11	294.7343738402812	4	11	
352	352	1006	11	291.7970329031476	4	11	
353	353	1007	11	288.88906534737276	4	11	
354	354	1007	11	286.01017743942316	4	11	
