1	1	1426	4
2	2	1427	4
3	3	1427	4
4	4	1427	4
5	5	1428	4
6	6	1428	5
7	7	1428	5
8	8	1428	5
9	9	1429	5
10	10	1429	5
11	11	1429	5
12	12	1429	5
13	13	1430	5
14	14	1430	5
15	15	1430	5
16	16	1431	5
17	17	1432	5
18	18	1432	5
19	19	1432	5
20	20	1432	5
21	21	1432	5
22	22	1433	5
23	23	1433	5
24	24	1433	5
25	25	1433	5
26	26	1433	5
27	27	1433	5
28	28	1434	5
29	29	1434	5
30	30	1434	5
31	31	1434	5
32	32	1434	5
33	33	1434	5
34	34	1435	5
35	35	1435	5
36	36	1435	5
37	37	1435	5
38	38	1435	5
39	39	1435	5
40	40	1436	5
41	41	1436	5
42	42	1436	5
43	43	1436	5
44	44	1436	5
45	45	1436	5
46	46	1437	5
47	47	1437	5
48	48	1437	5
49	49	1437	5
50	50	1437	5
51	51	1437	5
52	52	1438	5
53	53	1438	5
54	54	1438	5
55	55	1438	5
56	56	1438	5
57	57	1438	5
58	58	1439	5
59	59	1439	5
60	60	1439	5
61	61	1439	5
62	62	1439	5
63	63	1439	5
64	64	1440	5
65	65	1440	5
66	66	1440	5
67	67	1440	5
68	68	1441	5
69	69	1441	5
70	70	1441	5
71	71	1442	5
72	72	1442	5
73	73	1442	5
74	74	1442	5
75	75	1442	5
76	76	1443	5
77	77	1443	6
78	78	1443	6
79	79	1443	6
80	80	1443	6
81	81	1444	6
82	82	1444	6
83	83	1444	6
84	84	1444	6
85	85	1444	6
86	86	1444	6
87	87	1445	6
88	88	1445	6
89	89	1445	6
90	90	1445	6
91	91	1445	6
92	92	1446	6
93	93	1446	6
94	94	1446	6
95	95	1446	6
96	96	1446	6
97	97	1446	6
98	98	1447	6
99	99	1447	6
100	100	1447	6
101	101	1447	6
102	102	1447	6
103	103	1447	6
104	104	1447	6
105	105	1448	6
106	106	1448	6
107	107	1448	6
108	108	1448	6
109	109	1448	6
110	110	1448	6
111	111	1448	6
112	112	1449	6
113	113	1449	6
114	114	1449	6
115	115	1449	6
116	116	1449	6
117	117	1450	6
118	118	1450	6
119	119	1451	6
120	120	1451	6
121	121	1451	6
122	122	1452	6
123	123	1452	6
124	124	1452	6
125	125	1452	6
126	126	1452	6
127	127	1453	6
128	128	1453	6
129	129	1453	6
130	130	1453	6
131	131	1454	6
132	132	1454	6
133	133	1454	6
134	134	1454	6
135	135	1454	6
136	136	1455	6
137	137	1455	6
138	138	1455	6
139	139	1455	6
140	140	1455	6
141	141	1455	6
142	142	1456	6
143	143	1456	6
144	144	1456	6
145	145	1456	6
146	146	1457	6
147	147	1457	6
148	148	1457	6
149	149	1458	6
150	150	1458	6
151	151	1458	6
152	152	1459	6
153	153	1459	6
154	154	1459	6
155	155	1459	6
156	156	1459	6
157	157	1460	6
158	158	1460	6
159	159	1460	6
160	160	1460	6
161	161	1460	6
162	162	1460	6
163	163	1461	6
164	164	1461	6
165	165	1461	6
166	166	1461	6
167	167	1461	6
168	168	1461	6
169	169	1462	6
170	170	1462	6
171	171	1462	6
172	172	1462	6
173	173	1462	6
174	174	1462	6
175	175	1462	6
176	176	1463	6
177	177	1463	6
178	178	1463	6
179	179	1463	6
180	180	1463	6
181	181	1463	6
182	182	1463	6
183	183	1463	6
184	184	1469	6
185	185	1469	6
186	186	1469	6
187	187	1469	6
188	188	1469	6
189	189	1470	6
190	190	1470	6
191	191	1470	6
192	192	1470	6
193	193	1470	6
194	194	1470	6
195	195	1470	6
196	196	1471	6
197	197	1471	6
198	198	1471	6
199	199	1471	6
200	200	1471	6
201	201	1471	6
202	202	1471	6
203	203	1471	6
204	204	1472	6
205	205	1472	6
206	206	1472	6
207	207	1472	6
208	208	1472	6
209	209	1472	6
210	210	1472	6
211	211	1472	6
212	212	1472	6
213	213	1472	6
214	214	1473	6
215	215	1479	6
216	216	1479	6
217	217	1480	6
218	218	1480	6
219	219	1480	6
220	220	1480	6
221	221	1481	6
222	222	1483	6
223	223	1483	6
224	224	1484	6
225	225	1484	6
226	226	1484	6
227	227	1484	6
228	228	1484	6
229	229	1484	6
230	230	1485	6
231	231	1485	6
232	232	1485	6
233	233	1485	6
234	234	1485	6
235	235	1485	6
236	236	1485	6
237	237	1486	6
238	238	1486	6
239	239	1486	6
240	240	1486	6
241	241	1486	6
242	242	1486	6
243	243	1487	6
244	244	1487	6
245	245	1487	6
246	246	1487	6
247	247	1487	6
248	248	1487	6
249	249	1487	6
250	250	1487	6
251	251	1488	6
252	252	1488	6
253	253	1488	6
254	254	1488	6
255	255	1488	6
256	256	1488	6
257	257	1488	6
258	258	1494	6
259	259	1495	6
260	260	1495	6
261	261	1495	6
262	262	1495	6
263	263	1495	6
264	264	1495	6
265	265	1496	6
266	266	1496	6
267	267	1496	6
268	268	1496	6
269	269	1496	6
270	270	1496	6
271	271	1496	6
272	272	1496	6
273	273	1496	6
274	274	1497	6
275	275	1497	6
276	276	1497	6
277	277	1497	6
