1	1	2284	15	9980.002	15	0	0	
2	2	2288	15	9960.004	15	15	1	
3	3	2290	15	9940.006	15	15	2	
4	4	2291	15	9920.008	15	15	3	
5	5	2292	15	9900.01	15	15	4	
6	6	2293	15	9880.012	15	15	5	
7	7	2295	15	9860.014	15	15	6	
8	8	2391	19	9840.016	19	19	7	
9	9	2392	19	9820.018	19	19	8	
10	10	2393	19	9800.02	19	19	9	
11	11	2396	19	9780.022	19	19	10	
12	12	2398	19	9760.024	19	19	11	
13	13	2400	19	9740.026	19	19	12	
14	14	2401	19	9720.028	19	19	13	
15	15	2402	19	9700.03	19	19	14	
16	16	2404	19	9680.032	19	19	15	
17	17	2406	19	9660.034	19	19	16	
18	18	2407	19	9640.036	19	19	17	
19	19	2408	19	9620.038	19	19	18	
20	20	2409	19	9600.04	19	19	19	
21	21	2411	19	9580.042	19	19	20	
22	22	2412	19	9560.044	19	19	21	
23	23	2413	19	9540.046	19	19	22	
24	24	2414	19	9520.048	19	19	23	
25	25	2415	19	9500.05	19	19	24	
26	26	2416	19	9480.052	19	19	25	
27	27	2417	19	9460.054	19	19	26	
28	28	2417	19	9440.056	19	19	27	
29	29	2418	19	9420.058	19	19	28	
30	30	2419	19	9400.06	19	19	29	
31	31	2420	19	9380.062	19	19	30	
32	32	2420	19	9360.064	19	19	31	
33	33	2421	19	9340.066	19	19	32	
34	34	2422	19	9320.068	19	19	33	
35	35	2422	19	9300.07	19	19	34	
36	36	2423	19	9280.072	19	19	35	
37	37	2424	19	9260.074	19	19	36	
38	38	2424	19	9240.076000000001	19	19	37	
39	39	2425	19	9220.078	19	19	38	
40	40	2425	19	9200.08	19	19	39	
41	41	2426	19	9180.082	19	19	40	
42	42	2427	19	9160.084	19	19	41	
43	43	2428	19	9140.086	19	19	42	
44	44	2428	19	9120.088	19	19	43	
45	45	2429	19	9100.09	19	19	44	
46	46	2429	19	9080.092	19	19	45	
47	47	2430	19	9060.094000000001	19	19	46	
48	48	2431	19	9040.096	19	19	47	
49	49	2431	19	9020.098	19	19	48	
50	50	2432	19	9000.1	19	19	49	
51	51	2433	19	8980.102	19	19	50	
52	52	2433	19	8960.104	19	19	51	
53	53	2434	19	8940.106	19	19	52	
54	54	2434	19	8920.108	19	19	53	
55	55	2435	19	8900.11	19	19	54	
56	56	2436	19	8880.112000000001	19	19	55	
57	57	2436	19	8860.114	19	19	56	
58	58	2437	19	8840.116	19	19	57	
59	59	2437	19	8820.118	19	19	58	
60	60	2438	19	8800.12	19	19	59	
61	61	2439	19	8780.122	19	19	60	
62	62	2439	19	8760.124	19	19	61	
63	63	2440	19	8740.126	19	19	62	
64	64	2440	19	8720.128	19	19	63	
65	65	2441	19	8700.13	19	19	64	
66	66	2442	19	8680.132	19	19	65	
67	67	2442	19	8660.134	19	19	66	
68	68	2443	19	8640.136	19	19	67	
69	69	2444	19	8620.137999999999	19	19	68	
70	70	2444	19	8600.14	19	19	69	
71	71	2445	19	8580.142	19	19	70	
72	72	2445	19	8560.144	19	19	71	
73	73	2446	19	8540.146	19	19	72	
74	74	2447	19	8520.148000000001	19	19	73	
75	75	2447	19	8500.15	19	19	74	
76	76	2448	19	8480.152	19	19	75	
77	77	2448	19	8460.154	19	19	76	
78	78	2449	19	8440.155999999999	19	19	77	
79	79	2449	19	8420.158	19	19	78	
80	80	2450	19	8400.16	19	19	79	
81	81	2451	19	8380.162	19	19	80	
82	82	2451	19	8360.164	19	19	81	
83	83	2452	19	8340.166	19	19	82	
84	84	2452	19	8320.168	19	19	83	
85	85	2453	19	8300.17	19	19	84	
86	86	2454	19	8280.172	19	19	85	
87	87	2455	19	8260.174	19	19	86	
88	88	2455	19	8240.176	19	19	87	
89	89	2456	19	8220.178	19	19	88	
90	90	2456	19	8200.18	19	19	89	
91	91	2457	19	8180.182	19	19	90	
92	92	2458	19	8160.184	19	19	91	
93	93	2459	19	8140.186	19	19	92	
94	94	2459	19	8120.188	19	19	93	
95	95	2460	19	8100.1900000000005	19	19	94	
96	96	2460	19	8080.192	16	19	94	
97	97	2461	19	8060.1939999999995	16	19	94	
98	98	2462	19	8040.196	16	19	94	
99	99	2462	19	8020.198	16	19	94	
100	100	2463	19	8000.2	16	19	94	
101	101	2463	19	7980.201999999999	16	19	94	
102	102	2464	19	7960.204	16	19	94	
103	103	2465	19	7940.206	16	19	94	
104	104	2465	19	7920.2080000000005	16	19	94	
105	105	2466	19	7900.21	16	19	94	
106	106	2466	19	7880.2119999999995	16	19	94	
107	107	2467	19	7860.214	16	19	94	
108	108	2468	19	7840.216	16	19	94	
109	109	2469	19	7820.218	16	19	94	
110	110	2470	19	7800.219999999999	16	19	94	
111	111	2470	19	7780.222	16	19	94	
112	112	2471	19	7760.224	16	19	94	
113	113	2471	19	7740.226000000001	16	19	94	
114	114	2472	19	7720.228	16	19	94	
115	115	2473	19	7700.23	16	19	94	
116	116	2473	19	7680.232	16	19	94	
117	117	2474	19	7660.234	16	19	94	
118	118	2474	19	7640.236000000001	16	19	94	
119	119	2475	19	7620.238	16	19	94	
120	120	2475	19	7600.24	16	19	94	
121	121	2476	19	7580.242	16	19	94	
122	122	2477	19	7560.244000000001	16	19	94	
123	123	2477	19	7540.246	16	19	94	
124	124	2478	19	7520.248	16	19	94	
125	125	2478	19	7500.25	16	19	94	
126	126	2479	19	7480.252	16	19	94	
127	127	2480	19	7460.254	16	19	94	
128	128	2480	19	7440.255999999999	16	19	94	
129	129	2481	19	7420.258	16	19	94	
130	130	2481	19	7400.26	16	19	94	
131	131	2482	19	7380.262	16	19	94	
132	132	2482	19	7360.263999999999	16	19	94	
133	133	2483	19	7340.266	16	19	94	
134	134	2484	19	7320.268	16	19	94	
135	135	2484	19	7300.27	16	19	94	
136	136	2485	19	7280.272	16	19	94	
137	137	2485	19	7260.273999999999	16	19	94	
138	138	2486	19	7240.276	16	19	94	
139	139	2487	19	7220.278	16	19	94	
140	140	2487	19	7200.28	16	19	94	
141	141	2488	19	7180.282	16	19	94	
142	142	2488	19	7160.284	16	19	94	
143	143	2489	19	7140.286	16	19	94	
144	144	2489	19	7120.2880000000005	16	19	94	
145	145	2490	19	7100.290000000001	16	19	94	
146	146	2490	19	7080.292	16	19	94	
147	147	2491	19	7060.294	16	19	94	
148	148	2492	19	7040.296	16	19	94	
149	149	2492	19	7020.298000000001	16	19	94	
150	150	2493	19	7000.3	16	19	94	
151	151	2493	19	6980.302	16	19	94	
152	152	2494	19	6960.304	16	19	94	
153	153	2494	19	6940.3060000000005	16	19	94	
154	154	2495	19	6920.308	16	19	94	
155	155	2496	19	6900.3099999999995	16	19	94	
156	156	2496	19	6880.312	16	19	94	
157	157	2497	19	6860.314	16	19	94	
158	158	2498	19	6840.316	16	19	94	
159	159	2498	19	6820.317999999999	16	19	94	
160	160	2499	19	6800.32	16	19	94	
161	161	2500	19	6780.322	16	19	94	
162	162	2500	19	6760.3240000000005	16	19	94	
163	163	2501	19	6740.326	16	19	94	
164	164	2502	19	6720.3279999999995	16	19	94	
165	165	2502	19	6700.33	16	19	94	
166	166	2503	19	6680.332	16	19	94	
167	167	2503	19	6660.334	16	19	94	
168	168	2504	19	6640.335999999999	16	19	94	
169	169	2505	19	6620.338	16	19	94	
170	170	2505	19	6600.34	16	19	94	
171	171	2506	19	6580.342	16	19	94	
172	172	2506	19	6560.344	16	19	94	
173	173	2507	19	6540.3460000000005	16	19	94	
174	174	2507	19	6520.348	16	19	94	
175	175	2508	19	6500.35	16	19	94	
176	176	2509	19	6480.352000000001	16	19	94	
177	177	2509	19	6460.354	16	19	94	
178	178	2510	19	6440.356	16	19	94	
179	179	2510	19	6420.358	16	19	94	
180	180	2511	19	6400.360000000001	16	19	94	
181	181	2511	19	6380.362	16	19	94	
182	182	2512	19	6360.364	16	19	94	
183	183	2512	19	6340.366	16	19	94	
184	184	2513	19	6320.368	16	19	94	
185	185	2513	19	6300.37	16	19	94	
186	186	2514	19	6280.371999999999	16	19	94	
187	187	2514	19	6260.374	16	19	94	
188	188	2515	19	6240.376	16	19	94	
189	189	2515	19	6220.378000000001	16	19	94	
